Date,Open,High,Low,Close,Volume,Adj Close
2009-11-24,10451.25,10488.66,10335.62,10433.71,3700820000,10433.71
2009-11-23,10320.13,10524.40,10320.13,10450.95,3827920000,10450.95
2009-11-20,10327.91,10377.41,10237.60,10318.16,3751230000,10318.16
2009-11-19,10425.33,10425.33,10226.41,10332.44,4178030000,10332.44
2009-11-18,10426.27,10471.28,10330.33,10426.31,4293340000,10426.31
2009-11-17,10404.77,10465.76,10318.69,10437.42,3824070000,10437.42
2009-11-16,10267.53,10465.83,10267.53,10406.96,4565850000,10406.96
2009-11-13,10197.85,10332.29,10162.93,10270.47,3792610000,10270.47
2009-11-12,10289.82,10341.21,10157.64,10197.47,4160250000,10197.47
2009-11-11,10247.42,10357.38,10217.19,10291.26,4286700000,10291.26
2009-11-10,10223.01,10300.33,10148.12,10246.97,4394770000,10246.97
2009-11-09,10020.62,10248.93,10020.62,10226.94,4460030000,10226.94
2009-11-06,10001.35,10077.08,9898.49,10023.42,4277130000,10023.42
2009-11-05,9807.80,10043.75,9807.80,10005.96,4848350000,10005.96
2009-11-04,9767.30,9962.35,9745.76,9802.14,5635510000,9802.14
2009-11-03,9787.47,9844.84,9649.78,9771.91,5487500000,9771.91
2009-11-02,9712.13,9883.68,9647.06,9789.44,6202640000,9789.44
2009-10-30,9961.52,9980.19,9664.89,9712.73,6512420000,9712.73
2009-10-29,9762.91,9996.67,9762.91,9962.58,5595040000,9962.58
2009-10-28,9881.11,9940.89,9723.31,9762.69,6600350000,9762.69
2009-10-27,9868.34,9994.55,9802.36,9882.17,5337380000,9882.17
2009-10-26,9972.33,10107.99,9817.55,9867.96,6363380000,9867.96
2009-10-23,10099.90,10138.59,9908.70,9972.18,4767460000,9972.18
2009-10-22,9946.18,10133.08,9879.07,10081.31,5192410000,10081.31
2009-10-21,10038.84,10157.94,9909.83,9949.36,5616290000,9949.36
2009-10-20,10092.42,10157.26,9952.98,10041.48,5396930000,10041.48
2009-10-19,9996.67,10146.61,9967.49,10092.19,4619240000,10092.19
2009-10-16,10061.36,10072.62,9884.51,9995.91,4894740000,9995.91
2009-10-15,10014.88,10087.43,9916.93,10062.94,5369780000,10062.94
2009-10-14,9873.55,10064.98,9873.55,10015.86,5406420000,10015.86
2009-10-13,9883.98,9935.53,9780.90,9871.06,4320480000,9871.06
2009-10-12,9865.24,9978.07,9814.45,9885.80,3710430000,9885.80
2009-10-09,9786.04,9890.41,9731.32,9864.94,3763780000,9864.94
2009-10-08,9728.22,9872.50,9709.78,9786.87,4988400000,9786.87
2009-10-07,9725.69,9782.56,9634.96,9725.58,4238220000,9725.58
2009-10-06,9601.26,9793.37,9601.26,9731.25,5029840000,9731.25
2009-10-05,9488.73,9640.33,9449.81,9599.75,4313310000,9599.75
2009-10-02,9507.62,9571.71,9378.77,9487.67,5583240000,9487.67
2009-10-01,9711.60,9714.70,9482.98,9509.28,5791450000,9509.28
2009-09-30,9741.83,9817.17,9583.04,9712.28,5998860000,9712.28
2009-09-29,9789.74,9861.99,9705.10,9742.20,4949900000,9742.20
2009-09-28,9663.23,9861.39,9658.09,9789.36,3726950000,9789.36
2009-09-25,9706.68,9781.73,9605.19,9665.19,4507090000,9665.19
2009-09-24,9749.99,9836.82,9637.53,9707.44,5505610000,9707.44
2009-09-23,9830.63,9937.72,9724.90,9748.55,5531930000,9748.55
2009-09-22,9779.61,9890.71,9742.96,9829.87,5246600000,9829.87
2009-09-21,9818.61,9846.12,9688.40,9778.86,4615280000,9778.86
2009-09-18,9784.75,9898.57,9751.27,9820.20,5607970000,9820.20
2009-09-17,9789.82,9896.38,9706.23,9783.92,6668110000,9783.92
2009-09-16,9683.71,9837.05,9648.95,9791.71,6793529600,9791.71
2009-09-15,9626.42,9745.91,9553.80,9683.41,6185620000,9683.41
2009-09-14,9598.08,9662.10,9492.96,9626.80,4979610000,9626.80
2009-09-11,9625.44,9698.67,9532.11,9605.41,4922600000,9605.41
2009-09-10,9546.54,9666.55,9479.20,9627.48,5191380000,9627.48
2009-09-09,9496.59,9604.43,9435.45,9547.22,5202550000,9547.22
2009-09-08,9440.13,9564.45,9402.80,9497.34,5235160000,9497.34
2009-09-04,9345.36,9465.37,9302.28,9441.27,4097370000,9441.27
2009-09-03,9282.03,9350.27,9252.93,9344.61,4624280000,9344.61
2009-09-02,9306.21,9378.77,9223.08,9280.67,5842730000,9280.67
2009-09-01,9492.32,9573.67,9275.15,9310.60,6862360000,9310.60
2009-08-31,9542.91,9552.97,9389.27,9496.28,5004560000,9496.28
2009-08-28,9582.74,9666.71,9476.63,9544.20,5785780000,9544.20
2009-08-27,9541.63,9629.98,9440.43,9580.63,5785880000,9580.63
2009-08-26,9538.61,9613.65,9446.71,9543.52,5080060000,9543.52
2009-08-25,9509.21,9646.53,9485.70,9539.29,5768740000,9539.29
2009-08-24,9506.18,9625.89,9442.17,9509.28,6302450000,9509.28
2009-08-21,9347.86,9549.19,9347.86,9505.96,5885550000,9505.96
2009-08-20,9278.55,9385.72,9237.52,9350.05,4893160000,9350.05
2009-08-19,9208.68,9333.34,9099.14,9279.16,4257000000,9279.16
2009-08-18,9134.36,9262.08,9124.08,9217.94,4198970000,9217.94
2009-08-17,9313.85,9313.85,9078.28,9135.34,4854970000,9135.34
2009-08-14,9398.04,9425.17,9214.47,9321.40,4940750000,9321.40
2009-08-13,9362.29,9448.97,9269.26,9398.19,5250660000,9398.19
2009-08-12,9236.06,9442.47,9199.80,9361.61,5498170000,9361.61
2009-08-11,9334.33,9351.86,9180.23,9241.45,5773160000,9241.45
2009-08-10,9368.41,9420.56,9249.99,9337.95,5406080000,9337.95
2009-08-07,9258.45,9466.89,9258.45,9370.07,6827089600,9370.07
2009-08-06,9277.19,9378.01,9168.44,9256.26,6753380000,9256.26
2009-08-05,9315.36,9374.38,9173.20,9280.97,7242120000,9280.97
2009-08-04,9285.05,9370.30,9207.21,9320.19,5713700000,9320.19
2009-08-03,9173.65,9342.11,9162.09,9286.56,5603440000,9286.56
2009-07-31,9154.61,9264.65,9081.30,9171.61,5139070000,9171.61
2009-07-30,9072.84,9298.13,9072.84,9154.46,6035180000,9154.46
2009-07-29,9092.34,9141.23,8967.26,9070.72,5178770000,9070.72
2009-07-28,9106.92,9154.76,8980.03,9096.72,5490350000,9096.72
2009-07-27,9093.09,9154.23,8996.58,9108.51,4631290000,9108.51
2009-07-24,9066.11,9144.48,8955.77,9093.24,4458300000,9093.24
2009-07-23,8882.31,9143.05,8837.95,9069.29,5761650000,9069.29
2009-07-22,8912.39,8993.48,8802.13,8881.26,4634100000,8881.26
2009-07-21,8848.15,8991.07,8780.82,8915.94,5309300000,8915.94
2009-07-20,8746.05,8884.43,8717.26,8848.15,4853150000,8848.15
2009-07-17,8711.89,8797.97,8638.81,8743.94,5141380000,8743.94
2009-07-16,8612.66,8750.28,8543.97,8711.82,4898640000,8711.82
2009-07-15,8363.95,8643.04,8363.95,8616.21,5238830000,8616.21
2009-07-14,8331.37,8407.48,8255.27,8359.49,4149030000,8359.49
2009-07-13,8146.82,8348.08,8106.16,8331.68,4499440000,8331.68
2009-07-10,8182.49,8216.65,8057.57,8146.52,3912080000,8146.52
2009-07-09,8179.01,8273.48,8117.27,8183.17,4347170000,8183.17
2009-07-08,8157.02,8259.05,8057.94,8178.41,5721780000,8178.41
2009-07-07,8324.95,8355.48,8138.51,8163.60,4673300000,8163.60
2009-07-06,8279.30,8364.02,8156.49,8324.87,4712580000,8324.87
2009-07-02,8503.00,8503.00,8260.41,8280.74,3931000000,8280.74
2009-07-01,8447.53,8610.32,8447.00,8504.06,3919400000,8504.06
2009-06-30,8528.93,8584.17,8369.99,8447.00,4627570000,8447.00
2009-06-29,8440.13,8569.59,8406.57,8529.38,4211760000,8529.38
2009-06-26,8468.54,8509.73,8364.17,8438.39,6076660000,8438.39
2009-06-25,8299.25,8512.60,8236.07,8472.40,4911240000,8472.40
2009-06-24,8323.51,8456.83,8246.20,8299.86,4636720000,8299.86
2009-06-23,8340.44,8413.22,8239.17,8322.91,5071020000,8322.91
2009-06-22,8538.52,8538.52,8306.66,8339.01,4903940000,8339.01
2009-06-19,8556.96,8665.26,8476.02,8539.73,5713390000,8539.73
2009-06-18,8496.73,8634.28,8438.61,8555.60,4684010000,8555.60
2009-06-17,8504.36,8602.99,8421.46,8497.18,5523650000,8497.18
2009-06-16,8612.44,8688.69,8483.58,8504.67,4951200000,8504.67
2009-06-15,8798.50,8798.50,8540.87,8612.13,4697880000,8612.13
2009-06-12,8770.01,8850.95,8671.61,8799.26,4528120000,8799.26
2009-06-11,8736.23,8911.11,8697.99,8770.92,5500840000,8770.92
2009-06-10,8763.66,8871.36,8625.21,8739.02,5379420000,8739.02
2009-06-09,8764.83,8854.80,8688.99,8763.06,4439950000,8763.06
2009-06-08,8759.35,8832.13,8593.84,8764.49,4483430000,8764.49
2009-06-05,8751.75,8900.48,8673.41,8763.13,5277910000,8763.13
2009-06-04,8665.72,8802.59,8609.17,8750.24,5352890000,8750.24
2009-06-03,8740.07,8750.83,8556.90,8675.24,5323770000,8675.24
2009-06-02,8721.60,8832.16,8635.25,8740.87,5987340000,8740.87
2009-06-01,8501.53,8797.58,8501.53,8721.44,6370440000,8721.44
2009-05-29,8404.04,8541.27,8323.91,8500.33,6050420000,8500.33
2009-05-28,8300.50,8463.70,8221.65,8403.80,5738980000,8403.80
2009-05-27,8473.65,8534.66,8280.82,8300.02,5698800000,8300.02
2009-05-26,8275.33,8523.59,8194.33,8473.49,5667050000,8473.49
2009-05-22,8292.21,8415.75,8218.86,8277.32,5155320000,8277.32
2009-05-21,8416.07,8416.07,8185.25,8292.13,6019840000,8292.13
2009-05-20,8471.82,8645.85,8376.40,8422.04,8205060000,8422.04
2009-05-19,8502.48,8594.16,8402.61,8474.85,6616270000,8474.85
2009-05-18,8270.15,8534.66,8270.15,8504.08,5702150000,8504.08
2009-05-15,8326.22,8422.28,8206.67,8268.64,5439720000,8268.64
2009-05-14,8285.92,8427.93,8218.94,8331.32,6134870000,8331.32
2009-05-13,8461.80,8461.80,8208.74,8284.89,7091820000,8284.89
2009-05-12,8419.17,8574.88,8306.47,8469.11,6871750400,8469.11
2009-05-11,8569.23,8569.23,8347.41,8418.77,6150600000,8418.77
2009-05-08,8410.73,8657.96,8388.11,8574.65,8163280000,8574.65
2009-05-07,8513.56,8651.51,8296.04,8409.85,9120100000,8409.85
2009-05-06,8403.48,8608.26,8350.12,8512.28,8555040000,8512.28
2009-05-05,8425.55,8520.80,8321.37,8410.65,6882860000,8410.65
2009-05-04,8213.60,8488.87,8213.60,8426.74,7038840000,8426.74
2009-05-01,8167.41,8278.28,8047.54,8212.41,5312170000,8212.41
2009-04-30,8188.51,8383.81,8083.62,8168.12,6862540000,8168.12
2009-04-29,8018.31,8278.12,8018.31,8185.73,6101620000,8185.73
2009-04-28,8023.56,8136.74,7898.75,8016.95,6328000000,8016.95
2009-04-27,8073.82,8152.27,7920.42,8025.00,5613460000,8025.00
2009-04-24,7957.45,8182.30,7905.60,8076.29,7114440000,8076.29
2009-04-23,7886.81,8015.36,7762.80,7957.06,6563100000,7957.06
2009-04-22,7964.78,8111.02,7802.46,7886.57,7327860000,7886.57
2009-04-21,7841.73,8027.54,7699.79,7969.56,7436489600,7969.56
2009-04-20,8128.94,8128.94,7801.58,7841.73,6973960000,7841.73
2009-04-17,8125.43,8251.20,8024.92,8131.33,7352009600,8131.33
2009-04-16,8029.14,8201.81,7933.08,8125.43,6598670000,8125.43
2009-04-15,7914.92,8069.92,7808.19,8029.62,6241100000,8029.62
2009-04-14,8057.41,8076.05,7840.53,7920.18,7569840000,7920.18
2009-04-13,8082.02,8146.86,7888.96,8057.81,6434890000,8057.81
2009-04-09,7839.89,8150.44,7839.89,8083.38,7600710400,8083.38
2009-04-08,7788.68,7925.36,7715.09,7837.11,5938460000,7837.11
2009-04-07,7968.92,7968.92,7733.56,7789.56,5155580000,7789.56
2009-04-06,8016.16,8037.42,7830.66,7975.85,6210000000,7975.85
2009-04-03,7980.63,8090.71,7850.33,8017.59,5855640000,8017.59
2009-04-02,7763.99,8129.33,7763.99,7978.08,7542809600,7978.08
2009-04-01,7606.13,7804.77,7450.74,7761.60,6034140000,7761.60
2009-03-31,7523.77,7744.24,7502.98,7608.92,6089100000,7608.92
2009-03-30,7773.31,7773.31,7406.85,7522.02,5912660000,7522.02
2009-03-27,7922.57,7922.57,7695.97,7776.18,5600210000,7776.18
2009-03-26,7752.36,7969.00,7709.19,7924.56,6992960000,7924.56
2009-03-25,7659.81,7897.48,7539.54,7749.81,7687180000,7749.81
2009-03-24,7773.47,7837.11,7585.98,7660.21,6767980000,7660.21
2009-03-23,7279.25,7789.24,7279.25,7775.86,7715769600,7775.86
2009-03-20,7402.31,7524.81,7215.77,7278.38,7643720000,7278.38
2009-03-19,7489.68,7624.45,7325.13,7400.80,9033870400,7400.80
2009-03-18,7395.70,7592.03,7218.24,7486.58,9098449600,7486.58
2009-03-17,7218.00,7407.41,7129.60,7395.70,6156800000,7395.70
2009-03-16,7225.33,7428.75,7171.41,7216.97,7883540000,7216.97
2009-03-13,7219.20,7241.98,7106.34,7223.98,6787089600,7223.98
2009-03-12,6932.39,7198.25,6840.79,7170.06,7326630400,7170.06
2009-03-11,6923.13,7078.22,6804.55,6930.40,7287809600,6930.40
2009-03-10,6547.01,6951.50,6547.01,6926.49,8618329600,6926.49
2009-03-09,6625.74,6758.44,6440.08,6547.05,7277320000,6547.05
2009-03-06,6595.16,6776.44,6443.27,6626.94,7331830400,6626.94
2009-03-05,6874.01,6874.01,6531.28,6594.44,7507249600,6594.44
2009-03-04,6726.50,7012.19,6715.11,6875.84,7673620000,6875.84
2009-03-03,6764.81,6922.59,6661.74,6726.02,7583230400,6726.02
2009-03-02,7056.48,7056.48,6736.69,6763.29,7868289600,6763.29
2009-02-27,7180.97,7244.61,6952.06,7062.93,8926480000,7062.93
2009-02-26,7269.06,7451.13,7135.25,7182.08,7599969600,7182.08
2009-02-25,7349.58,7442.13,7123.94,7270.89,7483640000,7270.89
2009-02-24,7115.34,7396.34,7077.35,7350.94,7234489600,7350.94
2009-02-23,7365.99,7477.10,7092.64,7114.78,6509300000,7114.78
2009-02-20,7461.49,7500.44,7226.29,7365.67,8210590400,7365.67
2009-02-19,7555.23,7679.01,7420.63,7465.95,5746940000,7465.95
2009-02-18,7546.35,7661.56,7451.37,7555.63,5740710000,7555.63
2009-02-17,7845.63,7845.63,7502.59,7552.60,5907820000,7552.60
2009-02-13,7933.00,8005.96,7811.38,7850.41,5296650000,7850.41
2009-02-12,7931.97,7956.02,7662.04,7932.76,6476460000,7932.76
2009-02-11,7887.05,8042.36,7820.14,7939.53,5926460000,7939.53
2009-02-10,8269.36,8293.17,7835.83,7888.88,6770169600,7888.88
2009-02-09,8281.38,8376.56,8137.70,8270.87,5574370000,8270.87
2009-02-06,8056.38,8360.07,8044.03,8280.59,6484100000,8280.59
2009-02-05,7954.83,8138.65,7811.70,8063.07,6624030000,8063.07
2009-02-04,8070.32,8197.04,7899.79,7956.66,6420450000,7956.66
2009-02-03,7936.99,8157.13,7855.19,8078.36,5886310000,8078.36
2009-02-02,8000.62,8053.43,7796.17,7936.83,5673270000,7936.83
2009-01-30,8149.01,8243.95,7924.88,8000.86,5350580000,8000.86
2009-01-29,8373.06,8373.06,8092.14,8149.01,5067060000,8149.01
2009-01-28,8175.93,8446.33,8175.93,8375.45,6199180000,8375.45
2009-01-27,8117.39,8264.10,8042.60,8174.73,5353260000,8174.73
2009-01-26,8078.04,8278.12,7971.15,8116.03,6039940000,8116.03
2009-01-23,8108.79,8187.88,7856.86,8077.56,5832160000,8077.56
2009-01-22,8224.43,8239.33,7925.75,8122.80,5843830000,8122.80
2009-01-21,7949.17,8286.40,7890.63,8228.10,6467830000,8228.10
2009-01-20,8279.63,8309.02,7920.66,7949.09,6375230000,7949.09
2009-01-16,8215.67,8424.59,8086.01,8281.22,6786040000,8281.22
2009-01-15,8196.24,8326.06,7949.65,8212.49,7807350400,8212.49
2009-01-14,8446.01,8446.01,8097.95,8200.14,5407880000,8200.14
2009-01-13,8474.61,8584.68,8325.59,8448.56,5567460000,8448.56
2009-01-12,8599.26,8653.97,8391.85,8473.97,4725050000,8473.97
2009-01-09,8738.80,8800.45,8541.75,8599.18,4716500000,8599.18
2009-01-08,8769.94,8807.14,8593.52,8742.46,4991550000,8742.46
2009-01-07,8996.94,8996.94,8690.45,8769.70,4704940000,8769.70
2009-01-06,8954.57,9175.19,8868.07,9015.10,5392620000,9015.10
2009-01-05,9027.13,9093.47,8841.70,8952.89,5413910000,8952.89
2009-01-02,8772.25,9080.57,8725.10,9034.69,4048270000,9034.69
2008-12-31,8666.48,8862.65,8634.06,8776.39,4172940000,8776.39
2008-12-30,8487.51,8700.89,8463.70,8668.39,3627800000,8668.39
2008-12-29,8515.87,8575.60,8349.24,8483.93,3323430000,8483.93
2008-12-26,8468.71,8581.58,8434.94,8515.55,1880050000,8515.55
2008-12-24,8428.17,8498.26,8417.02,8468.48,1546550000,8468.48
2008-12-23,8518.65,8647.60,8376.80,8419.49,4051970000,8419.49
2008-12-22,8573.37,8672.06,8351.79,8519.69,4869850000,8519.69
2008-12-19,8606.50,8823.78,8499.06,8579.11,6705310000,8579.11
2008-12-18,8823.94,8946.36,8516.02,8604.99,5675000000,8604.99
2008-12-17,8921.91,9001.96,8701.13,8824.34,5907380000,8824.34
2008-12-16,8565.65,8985.63,8534.03,8924.14,6009780000,8924.14
2008-12-15,8628.81,8738.40,8431.04,8564.53,4982390000,8564.53
2008-12-12,8563.10,8705.43,8272.22,8629.68,5959590000,8629.68
2008-12-11,8750.13,8861.86,8480.18,8565.09,5513840000,8565.09
2008-12-10,8693.00,8942.46,8589.86,8761.42,5942130000,8761.42
2008-12-09,8934.10,8978.14,8591.69,8691.33,5693110000,8691.33
2008-12-08,8637.65,9151.61,8637.65,8934.18,6553600000,8934.18
2008-12-05,8376.08,8722.47,8084.25,8635.42,6165370000,8635.42
2008-12-04,8587.07,8705.98,8222.84,8376.24,5860390000,8376.24
2008-12-03,8409.14,8654.77,8170.19,8591.69,6221880000,8591.69
2008-12-02,8153.75,8490.62,8072.47,8419.09,6170100000,8419.09
2008-12-01,8826.89,8826.89,8123.04,8149.09,6052010000,8149.09
2008-11-28,8690.24,8840.33,8687.05,8829.04,2740860000,8829.04
2008-11-26,8464.49,8760.46,8250.80,8726.61,5793260000,8726.61
2008-11-25,8445.14,8682.09,8244.43,8479.47,6952700000,8479.47
2008-11-24,8048.09,8624.27,8023.32,8443.39,7879440000,8443.39
2008-11-21,7552.37,8121.45,7392.27,8046.42,9495900000,8046.42
2008-11-20,7995.53,8224.35,7464.51,7552.29,9093740000,7552.29
2008-11-19,8420.69,8534.34,7967.33,7997.28,6548600000,7997.28
2008-11-18,8273.34,8540.08,8075.81,8424.75,6679470000,8424.75
2008-11-17,8494.84,8596.31,8197.12,8273.58,4927490000,8273.58
2008-11-14,8822.19,8980.93,8421.08,8497.31,5881030000,8497.31
2008-11-13,8281.14,8898.41,7947.74,8835.25,7849120000,8835.25
2008-11-12,8684.52,8684.52,8235.66,8282.66,5764180000,8282.66
2008-11-11,8864.32,8892.20,8499.62,8693.96,4998340000,8693.96
2008-11-10,8946.60,9212.94,8735.61,8870.54,4572000000,8870.54
2008-11-07,8696.03,9032.54,8661.22,8943.81,4931640000,8943.81
2008-11-06,9134.01,9216.37,8607.14,8695.79,6102230000,8695.79
2008-11-05,9616.60,9628.15,9086.06,9139.27,5426640000,9139.27
2008-11-04,9323.89,9711.46,9323.89,9625.28,5531290000,9625.28
2008-11-03,9326.04,9488.92,9175.03,9319.83,4492280000,9319.83
2008-10-31,9179.09,9498.48,9014.78,9325.01,6394350000,9325.01
2008-10-30,9004.66,9380.36,8916.81,9180.69,6175830000,9180.69
2008-10-29,9062.33,9405.05,8800.61,8990.96,7077800000,8990.96
2008-10-28,8178.72,9112.51,8153.79,9065.12,7096950400,9065.12
2008-10-27,8375.92,8639.64,8085.37,8175.77,5558050000,8175.77
2008-10-24,8683.21,8683.21,8088.63,8378.95,6550050000,8378.95
2008-10-23,8519.77,8864.48,8200.06,8691.25,7189900000,8691.25
2008-10-22,9027.84,9027.84,8324.07,8519.21,6147980000,8519.21
2008-10-21,9179.11,9293.07,9017.30,9045.21,5121830000,9045.21
2008-10-20,8852.30,9305.89,8799.49,9265.43,5175640000,9265.43
2008-10-17,8975.35,9304.38,8640.83,8852.22,6581780000,8852.22
2008-10-16,8577.04,9073.64,8176.17,8979.26,7984500000,8979.26
2008-10-15,9301.91,9301.91,8516.50,8577.91,6542330000,8577.91
2008-10-14,9388.97,9924.28,9050.06,9310.99,8161990400,9310.99
2008-10-13,8462.42,9501.91,8462.42,9387.61,7263369600,9387.61
2008-10-10,8568.67,8989.13,7773.71,8451.19,11456230400,8451.19
2008-10-09,9261.69,9522.77,8523.27,8579.19,8285670400,8579.19
2008-10-08,9437.23,9778.04,9042.97,9258.10,8716329600,9258.10
2008-10-07,9955.42,10205.04,9391.67,9447.11,7069209600,9447.11
2008-10-06,10322.52,10322.52,9503.10,9955.50,7956020000,9955.50
2008-10-03,10483.96,10844.69,10261.75,10325.38,6716120000,10325.38
2008-10-02,10825.54,10843.10,10368.08,10482.85,6285640000,10482.85
2008-10-01,10847.40,11022.06,10495.99,10831.07,5782130000,10831.07
2008-09-30,10371.58,10922.03,10371.58,10850.66,6065000000,10850.66
2008-09-29,11139.62,11139.62,10266.76,10365.45,7305060000,10365.45
2008-09-26,11019.04,11218.48,10781.37,11143.13,5383610000,11143.13
2008-09-25,10827.17,11206.05,10799.77,11022.06,5877640000,11022.06
2008-09-24,10850.02,11041.02,10696.38,10825.17,4820360000,10825.17
2008-09-23,11015.69,11214.65,10763.77,10854.17,5185730000,10854.17
2008-09-22,11394.42,11450.81,10956.43,11015.69,5368130000,11015.69
2008-09-19,11027.51,11415.48,11027.51,11388.44,9387169600,11388.44
2008-09-18,10609.01,11149.07,10403.75,11019.69,10082689600,11019.69
2008-09-17,11056.58,11068.87,10521.81,10609.66,9431870400,10609.66
2008-09-16,10905.62,11193.12,10604.70,11059.02,9459830400,11059.02
2008-09-15,11416.37,11416.37,10849.85,10917.51,8279510400,10917.51
2008-09-12,11429.32,11532.72,11191.08,11421.99,6273260000,11421.99
2008-09-11,11264.44,11461.15,11018.72,11433.71,6869249600,11433.71
2008-09-10,11233.91,11453.50,11135.64,11268.92,6543440000,11268.92
2008-09-09,11514.73,11623.50,11209.81,11230.73,7380630400,11230.73
2008-09-08,11224.87,11656.64,11224.87,11510.74,7351340000,11510.74
2008-09-05,11185.63,11301.73,10998.77,11220.96,5017080000,11220.96
2008-09-04,11532.48,11532.48,11130.26,11188.23,5212500000,11188.23
2008-09-03,11506.01,11629.69,11328.84,11532.88,5056980000,11532.88
2008-09-02,11545.63,11831.29,11444.79,11516.92,4783560000,11516.92
2008-08-29,11713.23,11730.49,11508.78,11543.55,3288120000,11543.55
2008-08-28,11499.87,11756.46,11493.72,11715.18,3854280000,11715.18
2008-08-27,11412.46,11575.14,11349.69,11502.51,3499610000,11502.51
2008-08-26,11383.56,11483.62,11284.47,11412.87,3587570000,11412.87
2008-08-25,11626.19,11626.19,11336.82,11386.25,3420600000,11386.25
2008-08-22,11426.79,11684.00,11426.79,11628.06,3741070000,11628.06
2008-08-21,11415.23,11501.29,11263.63,11430.21,4032590000,11430.21
2008-08-20,11345.94,11511.06,11240.18,11417.43,4555030000,11417.43
2008-08-19,11478.09,11501.45,11260.53,11348.55,4159760000,11348.55
2008-08-18,11659.65,11744.49,11410.18,11479.39,3829290000,11479.39
2008-08-15,11611.21,11776.41,11540.05,11659.90,4041820000,11659.90
2008-08-14,11532.07,11744.33,11399.84,11615.93,4064000000,11615.93
2008-08-13,11632.81,11689.05,11377.37,11532.96,4787600000,11532.96
2008-08-12,11781.70,11830.39,11541.43,11642.47,4711290000,11642.47
2008-08-11,11729.67,11933.55,11580.19,11782.35,5067310000,11782.35
2008-08-08,11432.09,11808.49,11344.23,11734.32,4966810000,11734.32
2008-08-07,11655.42,11680.50,11355.63,11431.43,5319380000,11431.43
2008-08-06,11603.64,11745.71,11454.64,11656.07,4873420000,11656.07
2008-08-05,11286.02,11652.24,11286.02,11615.77,1219310000,11615.77
2008-08-04,11326.32,11449.67,11144.59,11284.15,4562280000,11284.15
2008-08-01,11379.89,11512.61,11205.41,11326.32,4684870000,11326.32
2008-07-31,11577.99,11631.16,11317.69,11378.02,5346050000,11378.02
2008-07-30,11397.56,11681.47,11328.68,11583.69,5631330000,11583.69
2008-07-29,11133.44,11444.05,11086.13,11397.56,5414240000,11397.56
2008-07-28,11369.47,11439.25,11094.76,11131.08,4282960000,11131.08
2008-07-25,11341.14,11540.78,11252.47,11370.69,4672560000,11370.69
2008-07-24,11630.34,11714.21,11288.79,11349.28,6127980000,11349.28
2008-07-23,11603.39,11820.21,11410.02,11632.38,6705830000,11632.38
2008-07-22,11457.90,11692.79,11273.32,11602.50,6180230000,11602.50
2008-07-21,11495.02,11663.40,11339.02,11467.34,4630640000,11467.34
2008-07-18,11436.56,11599.57,11290.50,11496.57,5653280000,11496.57
2008-07-17,11238.39,11538.50,11118.46,11446.66,7365209600,11446.66
2008-07-16,10961.89,11308.41,10831.61,11239.28,6738630400,11239.28
2008-07-15,11050.80,11201.67,10731.96,10962.54,7363640000,10962.54
2008-07-14,11103.64,11299.70,10972.63,11055.19,5434860000,11055.19
2008-07-11,11226.17,11292.04,10908.64,11100.54,6742200000,11100.54
2008-07-10,11148.01,11351.24,11006.01,11229.02,5840430000,11229.02
2008-07-09,11381.93,11505.12,11115.61,11147.44,5181000000,11147.44
2008-07-08,11225.03,11459.52,11101.19,11384.21,6034110000,11384.21
2008-07-07,11289.19,11477.52,11094.44,11231.96,5265420000,11231.96
2008-07-03,11297.33,11336.49,11158.02,11288.53,3247590000,11288.53
2008-07-02,11382.34,11510.41,11180.58,11215.51,5276090000,11215.51
2008-07-01,11344.64,11465.79,11106.65,11382.26,5846290000,11382.26
2008-06-30,11345.70,11504.55,11226.34,11350.01,5032330000,11350.01
2008-06-27,11452.85,11556.33,11248.48,11346.51,6208260000,11346.51
2008-06-26,11808.57,11808.57,11431.92,11453.42,5231280000,11453.42
2008-06-25,11805.31,12008.70,11683.75,11811.83,4825640000,11811.83
2008-06-24,11842.36,11962.37,11668.53,11807.43,4705050000,11807.43
2008-06-23,11843.83,11986.96,11731.06,11842.36,4186370000,11842.36
2008-06-20,12062.19,12078.23,11785.04,11842.69,5324900000,11842.69
2008-06-19,12022.54,12188.31,11881.03,12063.09,4811670000,12063.09
2008-06-18,12158.68,12212.33,11947.07,12029.06,4573570000,12029.06
2008-06-17,12269.65,12378.67,12114.14,12160.30,3801960000,12160.30
2008-06-16,12306.86,12381.44,12139.79,12269.08,3706940000,12269.08
2008-06-13,12144.59,12376.72,12096.23,12307.35,4080420000,12307.35
2008-06-12,12089.63,12337.72,12041.43,12141.58,4734240000,12141.58
2008-06-11,12286.34,12317.20,12029.46,12083.77,4779980000,12083.77
2008-06-10,12277.71,12425.98,12116.58,12289.76,4635070000,12289.76
2008-06-09,12210.13,12406.36,12102.50,12280.32,4404570000,12280.32
2008-06-06,12602.74,12602.74,12180.50,12209.81,4771660000,12209.81
2008-06-05,12388.81,12652.81,12358.07,12604.45,4350790000,12604.45
2008-06-04,12391.86,12540.37,12283.74,12390.48,4338640000,12390.48
2008-06-03,12503.20,12620.98,12317.61,12402.85,4396380000,12402.85
2008-06-02,12637.67,12645.40,12385.76,12503.82,3714320000,12503.82
2008-05-30,12647.36,12750.84,12555.60,12638.32,3845630000,12638.32
